LMODE NFREQ       PERIOD(S)     FREQUENCY(Hz)           C(KM/S)
    1   759    7.699248120       0.1298828125        4.146023807    
    1   760    7.728301887       0.1293945312        4.149601879    
    1   761    7.757575758       0.1289062500        4.153215745    
    1   762    7.787072243       0.1284179688        4.156865833    
    1   763    7.816793893       0.1279296875        4.160552572    
    1   764    7.846743295       0.1274414062        4.164276393    
    1   765    7.876923077       0.1269531250        4.168037729    
    1   766    7.907335907       0.1264648438        4.171837017    
    1   767    7.937984496       0.1259765625        4.175674691    
    1   768    7.968871595       0.1254882812        4.179551191    
    1   769    8.000000000       0.1250000000        4.183466956    
    1   770    8.031372549       0.1245117188        4.187422425    
    1   771    8.062992126       0.1240234375        4.191418040    
    1   772    8.094861660       0.1235351562        4.195454241    
    1   773    8.126984127       0.1230468750        4.199531470    
    1   774    8.159362550       0.1225585938        4.203650168    
    1   775    8.192000000       0.1220703125        4.207810775    
    1   776    8.224899598       0.1215820312        4.212013730    
    1   777    8.258064516       0.1210937500        4.216259471    
    1   778    8.291497976       0.1206054688        4.220548435    
    1   779    8.325203252       0.1201171875        4.224881056    
    1   780    8.359183673       0.1196289062        4.229257766    
    1   781    8.393442623       0.1191406250        4.233678993    
    1   782    8.427983539       0.1186523438        4.238145162    
    1   783    8.462809917       0.1181640625        4.242656694    
    1   784    8.497925311       0.1176757812        4.247214006    
    1   785    8.533333333       0.1171875000        4.251817508    
    1   786    8.569037657       0.1166992188        4.256467605    
    1   787    8.605042017       0.1162109375        4.261164697    
    1   788    8.641350211       0.1157226562        4.265909174    
    1   789    8.677966102       0.1152343750        4.270701420    
    1   790    8.714893617       0.1147460938        4.275541809    
    1   791    8.752136752       0.1142578125        4.280430707    
    1   792    8.789699571       0.1137695312        4.285368466    
    1   793    8.827586207       0.1132812500        4.290355431    
    1   794    8.865800866       0.1127929688        4.295391932    
    1   795    8.904347826       0.1123046875        4.300478286    
    1   796    8.943231441       0.1118164062        4.305614795    
    1   797    8.982456140       0.1113281250        4.310801746    
    1   798    9.022026432       0.1108398438        4.316039409    
    1   799    9.061946903       0.1103515625        4.321328037    
    1   800    9.102222222       0.1098632812        4.326667861    
    1   801    9.142857143       0.1093750000        4.332059092    
    1   802    9.183856502       0.1088867188        4.337501921    
    1   803    9.225225225       0.1083984375        4.342996513    
    1   804    9.266968326       0.1079101562        4.348543006    
    1   805    9.309090909       0.1074218750        4.354141514    
    1   806    9.351598174       0.1069335938        4.359792120    
    1   807    9.394495413       0.1064453125        4.365494877    
    1   808    9.437788018       0.1059570312        4.371249806    
    1   809    9.481481481       0.1054687500        4.377056889    
    1   810    9.525581395       0.1049804688        4.382916077    
    1   811    9.570093458       0.1044921875        4.388827277    
    1   812    9.615023474       0.1040039062        4.394790357    
    1   813    9.660377358       0.1035156250        4.400805139    
    1   814    9.706161137       0.1030273438        4.406871400    
    1   815    9.752380952       0.1025390625        4.412988867    
    1   816    9.799043062       0.1020507812        4.419157215    
    1   817    9.846153846       0.1015625000        4.425376063    
    1   818    9.893719807       0.1010742188        4.431644973    
    1   819    9.941747573       0.1005859375        4.437963445    
    1   820    9.990243902       0.1000976562        4.444330917    
    1   821    10.03921569       0.9960937500E-01    4.450746755    
    1   822    10.08866995       0.9912109375E-01    4.457210257    
    1   823    10.13861386       0.9863281250E-01    4.463720644    
    1   824    10.18905473       0.9814453125E-01    4.470277060    
    1   825    10.24000000       0.9765625000E-01    4.476878563    
    1   826    10.29145729       0.9716796875E-01    4.483524128    
    1   827    10.34343434       0.9667968750E-01    4.490212637    
    1   828    10.39593909       0.9619140625E-01    4.496942876    
    1   829    10.44897959       0.9570312500E-01    4.503713532    
    1   830    10.50256410       0.9521484375E-01    4.510523189    
    1   831    10.55670103       0.9472656250E-01    4.517370321    
    1   832    10.61139896       0.9423828125E-01    4.524253287    
    1   833    10.66666667       0.9375000000E-01    4.531170329    
    1   834    10.72251309       0.9326171875E-01    4.538119564    
    1   835    10.77894737       0.9277343750E-01    4.545098982    
    1   836    10.83597884       0.9228515625E-01    4.552106438    
    1   837    10.89361702       0.9179687500E-01    4.559139645    
    1   838    10.95187166       0.9130859375E-01    4.566196176    
    1   839    11.01075269       0.9082031250E-01    4.573273449    
    1   840    11.07027027       0.9033203125E-01    4.580368730    
    1   841    11.13043478       0.8984375000E-01    4.587479122    
    1   842    11.19125683       0.8935546875E-01    4.594601558    
    1   843    11.25274725       0.8886718750E-01    4.601732804    
    1   844    11.31491713       0.8837890625E-01    4.608869441    
    1   845    11.37777778       0.8789062500E-01    4.616007871    
    1   846    11.44134078       0.8740234375E-01    4.623144302    
    1   847    11.50561798       0.8691406250E-01    4.630274748    
    1   848    11.57062147       0.8642578125E-01    4.637395020    
    1   849    11.63636364       0.8593750000E-01    4.644500723    
    1   850    11.70285714       0.8544921875E-01    4.651587247    
    1   851    11.77011494       0.8496093750E-01    4.658649763    
    1   852    11.83815029       0.8447265625E-01    4.665683218    
    1   853    11.90697674       0.8398437500E-01    4.672682329    
